year,month,spx_tr_real,y10_bm_real
1882,1,-0.01250918787,0.0006704969509
1882,2,-0.02600354858,-0.005377957488
1882,3,0.002059524274,0.009686172498
1882,4,-0.0051799801,0.004043072691
1882,5,-0.01774605442,0.001913495471
1882,6,-0.009066908461,-0.01141462041
1882,7,0.07105628921,0.005125572812
1882,8,0.02387319564,-0.003694691159
1882,9,0.04238508229,0.0300775521
1882,10,-0.01257209856,0.004290988716
1882,11,-0.02958084764,0.01437024928
1882,12,0.01841684327,0.02344170496
1883,1,0.0002529636544,-0.007077153689
1883,2,-0.02816855826,-0.006660873533
1883,3,0.02750106516,0.01602520582
1883,4,0.03611861536,0.0129719829
1883,5,-0.004919280063,0.009354526412
1883,6,0.04592522878,0.03502917377
1883,7,0.007825141228,0.01579841162
1883,8,-0.04077827658,0.005456113328
1883,9,0.0268628323,0.02424156642
1883,10,-0.0219540654,0.007426230277
1883,11,0.02966911328,0.02363082345
1883,12,-0.02574474161,0.00709987165
1884,1,-0.02531937896,0.0001495657324
1884,2,0.03143040089,0.002724900928
1884,3,0.0002891678921,0.007230641344
1884,4,-0.0145716573,0.01810552486
1884,5,-0.06066128597,0.001545063418
1884,6,-0.03428156725,-0.007589999741
1884,7,0.01670038833,0.01316571136
1884,8,0.06986141318,0.006477938832
1884,9,-0.01820202142,0.01852270798
1884,10,-0.01666375711,0.016016501
1884,11,0.008025013914,0.03662894401
1884,12,0.0139857082,0.02150451563
1885,1,-0.01792140628,-0.006943981752
1885,2,0.02398116217,-0.005610263076
1885,3,0.03064477138,0.02815055178
1885,4,-0.009233339159,-0.01386296759
1885,5,0.01649904279,0.02739217891
1885,6,0.02411226635,0.0332095919
1885,7,0.02932033902,-0.009704674467
1885,8,0.06032167195,0.004745855211
1885,9,0.003235243533,0.01734900477
1885,10,0.06212918171,0.003723164575
1885,11,0.05603679958,-0.009720572138
1885,12,-0.02730201624,-0.01467810374
1886,1,0.02741714936,0.02238770941
1886,2,0.02273860103,0.02096473188
1886,3,-0.005529765279,0.02174690655
1886,4,0.001980226415,0.01137915695
1886,5,0.008573183346,0.02615773533
1886,6,0.06240914847,0.02088632938
1886,7,0.005671642717,-0.01186859988
1886,8,-0.001856676453,-0.01120632842
1886,9,0.02919185051,0.01207071171
1886,10,0.0284419277,0.009932922382
1886,11,0.02774187539,0.000642582509
1886,12,-0.03481943133,-0.00428119061
1887,1,-0.03118426917,-0.03031574697
1887,2,-0.01575855123,-0.0023900309
1887,3,0.02662982348,0.005041376302
1887,4,0.02602202306,0.004523708875
1887,5,0.02028475832,0.003551616538
1887,6,-0.01415574409,0.01497378032
1887,7,-0.009273503511,0.002445724497
1887,8,-0.03324690797,-0.01512585122
1887,9,0.002653780762,-0.0002307167698
1887,10,-0.0412863511,-0.00586026147
1887,11,0.01112595069,0.0007235458408
1887,12,-0.02473900502,-0.02907298919
1888,1,-0.00007695680841,-0.006814053955
1888,2,0.009629128617,0.02475696535
1888,3,-0.03400613803,-0.01114589175
1888,4,0.01969243281,0.01232364929
1888,5,0.02959876691,0.02757638109
1888,6,-0.01577460858,0.02255143122
1888,7,0.0175361517,-0.01164465724
1888,8,0.0250182419,0.006582593475
1888,9,0.02822889266,0.01037603544
1888,10,-0.01390240826,-0.0181362221
1888,11,-0.02873081876,-0.009897141403
1888,12,-0.01588780483,0.006070068361
1889,1,0.05919176735,0.03129319387
1889,2,0.02689423336,0.02468024278
1889,3,-0.005590751958,0.0246713797
1889,4,0.001333429589,-0.004229231748
1889,5,0.05603612261,0.03063177388
1889,6,0.02017144062,0.004067901605
1889,7,-0.01700185885,-0.006118315701
1889,8,0.016618647,0.0006447264666
1889,9,0.01486089017,-0.00977439221
1889,10,-0.01493367396,-0.004738597623
1889,11,-0.005964979678,0.001637640089
1889,12,-0.01443121821,-0.008598376351
1890,1,0.03971309477,0.0155513037
1890,2,-0.008128352946,-0.01520576433
1890,3,-0.004400680566,-0.003916965151
1890,4,0.02399800351,-0.001338829126
1890,5,0.03283750364,-0.009165657295
1890,6,-0.004138672198,0.004779170167
1890,7,-0.004008161717,0.005762082938
1890,8,-0.05530527866,-0.02419645928
1890,9,-0.02499820396,0.001817287911
1890,10,-0.04205737377,-0.01178161611
1890,11,-0.04717799533,0.02733626487
1890,12,-0.01979787274,-0.004869460837
1891,1,0.06873316782,0.001000794609
1891,2,0.003649494315,-0.008308433604
1891,3,-0.02659355004,-0.005100211746
1891,4,0.02464765917,-0.004984637495
1891,5,0.0113940768,0.01466972433
1891,6,0.007383737591,0.02718894367
1891,7,-0.0005772431744,-0.02583325227
1891,8,0.03728111589,0.0001623636813
1891,9,0.09825280308,0.02406334875
1891,10,0.003283140022,-0.007799512546
1891,11,0.0008173913037,0.01664833198
1891,12,0.03391975629,0.01091134727
1892,1,0.048351787,0.02235136301
1892,2,0.005104086595,0.003350043114
1892,3,0.04124218985,0.03399311189
1892,4,0.01504474303,0.004576005026
1892,5,0.003316509406,0.0114438929
1892,6,-0.002062210278,0.009295880296
1892,7,-0.02309545419,-0.03340622139
1892,8,0.004520557237,-0.01388883908
1892,9,-0.02166078005,-0.007330270066
1892,10,0.02343085784,0.001264636658
1892,11,-0.025525715,-0.02195314694
1892,12,-0.01980827749,-0.01392327418
1893,1,-0.01526641822,-0.04019900435
1893,2,-0.0260721021,-0.01443965543
1893,3,-0.009057867728,0.03308310465
1893,4,0.01612552816,0.01254076438
1893,5,-0.07342006172,0.01100288601
1893,6,-0.01898699496,0.01215724334
1893,7,-0.06511078473,0.01784062613
1893,8,0.02092339638,0.05020166275
1893,9,0.03332538678,-0.0235011269
1893,10,0.02043261951,-0.01446202606
1893,11,0.0467467132,0.0470477832
1893,12,-0.01798464152,0.0288306244
1894,1,0.01088842514,0.0184161112
1894,2,0.03208412058,0.02607072231
1894,3,0.06343738306,0.03534825689
1894,4,0.01699371956,0.004000055994
1894,5,-0.03356433972,-0.001457009505
1894,6,-0.009880006553,0.007304986078
1894,7,-0.01695906818,0.0007061796107
1894,8,0.01225814243,-0.02425144907
1894,9,0.005495954625,-0.006736647607
1894,10,0.0002230463654,0.02822217591
1894,11,0.003766840446,0.009426375354
1894,12,0.008978075759,0.01742322936
1895,1,-0.007871963653,-0.01659683177
1895,2,-0.01028922956,0.05323469817
1895,3,0.003849930781,0.01067933818
1895,4,0.003035246566,-0.0289971092
1895,5,0.04390196191,-0.002283426961
1895,6,0.008947870171,0.002823576924
1895,7,0.02118419859,0.01589546092
1895,8,0.03208988511,0.002768051376
1895,9,0.009357462687,0.005822320123
1895,10,-0.01144343526,-0.03558364002
1895,11,-0.03055164098,0.02993928252
1895,12,-0.04233902723,0.01215224102
1896,1,0.005763400882,-0.01823841713
1896,2,0.06047335861,0.01195562897
1896,3,-0.01244964932,0.01427541977
1896,4,0.02740350139,0.02681176497
1896,5,0.01361708783,0.01137661017
1896,6,0.00006581820629,0.01964726168
1896,7,-0.06141706544,-0.0190187371
1896,8,-0.0533000331,-0.0178003648
1896,9,0.05630021913,0.03080279207
1896,10,-0.00421259256,-0.01612861503
1896,11,0.04112577074,-0.003433696374
1896,12,-0.0333099337,0.004885106383
1897,1,0.03284276972,0.05272935578
1897,2,-0.00607789221,0.007360087772
1897,3,0.005808927275,0.008794343313
1897,4,-0.01317075313,0.02333435676
1897,5,0.02366258742,0.008148636297
1897,6,0.05002237374,0.01644597307
1897,7,0.04780417797,0.01270965095
1897,8,0.02168790108,-0.04427236833
1897,9,0.02171574677,-0.02463965816
1897,10,-0.01547885262,0.03013227354
1897,11,-0.0323354081,0.01001788009
1897,12,0.02452725739,0.01041104617
1898,1,0.03031350947,0.003034870892
1898,2,-0.01321922531,-0.03393437217
1898,3,-0.04219863145,-0.03104449961
1898,4,-0.01409201018,-0.01316666864
1898,5,-0.001492872459,-0.05055379097
1898,6,0.1153819412,0.08984773713
1898,7,0.02131639461,0.04373235618
1898,8,0.04034079095,0.006574626357
1898,9,0.00103846338,0.003128694878
1898,10,-0.01795077691,0.005043239599
1898,11,0.03613472145,-0.000790728195
1898,12,0.0501077877,-0.002325133966
1899,1,0.07894883235,0.009935493965
1899,2,0.01190210467,-0.03101427747
1899,3,0.01672276773,0.006011036628
1899,4,0.001198693189,-0.003303541814
1899,5,-0.03925477576,0.0006197876554
1899,6,-0.03311825743,-0.002734929078
1899,7,0.02367991515,-0.01628732654
1899,8,0.01475823261,-0.008075921963
1899,9,-0.04551863219,-0.03550849201
1899,10,-0.01435875639,-0.00981752361
1899,11,0.009193427546,-0.004429201513
1899,12,-0.07667719001,0.01353443671
1900,1,0.0164128375,0.002487498496
1900,2,0.008982624547,-0.00572491818
1900,3,0.01108382088,0.01222281084
1900,4,0.01589393465,-0.01368060909
1900,5,-0.0209352243,0.03557264555
1900,6,-0.01455725976,0.01440753798
1900,7,-0.008952048862,-0.01389127752
1900,8,0.02959510741,0.006379526275
1900,9,-0.03206886137,-0.001840486967
1900,10,0.05275038372,0.01533860337
1900,11,0.0818147609,0.02068236233
1900,12,0.0768540336,0.02608401543
1901,1,0.01949075775,-0.006848494041
1901,2,0.04135749187,0.01493633342
1901,3,0.03869303262,-0.001215724746
1901,4,0.1003252392,0.02292037525
1901,5,-0.04783615426,-0.001654188195
1901,6,0.1024525912,0.005602643115
1901,7,-0.0760953379,-0.01327724525
1901,8,0.004150612309,-0.01931695757
1901,9,-0.01421872874,-0.003041596521
1901,10,-0.008283688164,0.01235256431
1901,11,0.01208546949,-0.009688075345
1901,12,-0.02478762439,-0.008646389279
1902,1,0.03681555008,0.01626878817
1902,2,0.01159617174,0.002383066084
1902,3,0.004274329989,0.002383095251
1902,4,0.02485076631,-0.01044711418
1902,5,-0.01130300682,-0.01116552903
1902,6,-0.01456112689,-0.03671113388
1902,7,0.02560021754,-0.02333991577
1902,8,0.04182613855,0.01525219915
1902,9,-0.006498653879,0.02637550802
1902,10,-0.09208041116,-0.05782862952
1902,11,-0.003041558485,0.02683312591
1902,12,-0.03082406195,-0.01593439254
1903,1,0.04258551917,-0.008558194264
1903,2,-0.002812093215,0.006131840035
1903,3,-0.003267786005,0.04613203733
1903,4,-0.03762059947,-0.01214468111
1903,5,0.006909209164,0.03288989235
1903,6,-0.05172805952,-0.004450236559
1903,7,-0.02821798617,-0.004919038768
1903,8,-0.04214021081,0.002482813575
1903,9,-0.03131602417,-0.00303421347
1903,10,-0.0169798117,0.01549516112
1903,11,0.0193856244,0.007730927186
1903,12,0.05016246077,0.001540775093
1904,1,-0.003039217172,-0.02239636276
1904,2,-0.04526404129,-0.02915145583
1904,3,0.0120162331,0.01581264222
1904,4,0.04026425092,0.01312421121
1904,5,0.005706542477,0.02223627908
1904,6,0.005269208441,0.00530568002
1904,7,0.04523323885,0.0006228800043
1904,8,0.0254702589,-0.01658063388
1904,9,0.03566684391,-0.006188415663
1904,10,0.06207864412,0.002527826527
1904,11,0.0335830268,-0.02735279758
1904,12,0.01279602876,0.003005043361
1905,1,0.02484111244,0.003004307081
1905,2,0.04691786379,0.002544412063
1905,3,0.04300901844,0.02936478908
1905,4,-0.00933923239,0.002506382366
1905,5,-0.03540928944,0.008312889099
1905,6,0.01471572914,0.008206304401
1905,7,0.03431796628,0.002506223706
1905,8,0.02827778918,-0.00608615603
1905,9,0.01763622198,0.02252743936
1905,10,0.01693233856,0.002478366652
1905,11,-0.01386894167,-0.01944012053
1905,12,0.01599325595,-0.02781704553
1906,1,0.03736725285,0.004450025981
1906,2,-0.00435335769,-0.003170601853
1906,3,-0.02163661893,0.004485304722
1906,4,-0.01068852611,0.01312232542
1906,5,-0.03440986654,-0.01894559993
1906,6,0.01608596504,-0.00220480392
1906,7,0.01087411717,0.03807966092
1906,8,0.0527627233,-0.0147277585
1906,9,0.02233275728,-0.003855593544
1906,10,-0.02471888313,-0.02069591654
1906,11,-0.01173429554,-0.009163952344
1906,12,-0.01648647718,-0.009055114649
1907,1,-0.01475799193,0.004629705315
1907,2,-0.04849743712,-0.01948709761
1907,3,-0.08497882895,0.02204807998
1907,4,0.008867905563,0.003534126006
1907,5,-0.05074344372,-0.02494543903
1907,6,-0.03790327505,-0.01439257035
1907,7,0.04265997199,0.002586472734
1907,8,-0.07074438009,-0.01198700555
1907,9,-0.005998973592,-0.009203559212
1907,10,-0.1131755779,-0.01347312941
1907,11,-0.01333256714,0.01816794493
1907,12,0.07953300884,-0.0006765352865
1908,1,0.05924313409,0.01383490271
1908,2,-0.02090143483,0.01822910619
1908,3,0.0457837948,0.02273694426
1908,4,0.04691269744,0.00702288604
1908,5,0.06402498602,0.00270441037
1908,6,0,-0.006394265979
1908,7,0.0294892919,-0.009227909326
1908,8,0.04694438931,-0.001368291816
1908,9,-0.00705457425,-0.001370634157
1908,10,0.005301178721,-0.008020539333
1908,11,0.06024458547,-0.009408978582
1908,12,0.01548336624,-0.006302116931
1909,1,0.01768245708,0.01342478958
1909,2,-0.03531179914,-0.007802687323
1909,3,0.01741208371,0.002754853377
1909,4,0.02698011041,-0.01791602973
1909,5,0.02627829153,-0.007479660174
1909,6,0.01085584036,-0.007376045335
1909,7,0.01776814116,-0.003438138513
1909,8,0.01730595053,-0.02064553959
1909,9,-0.00553569055,-0.01543961065
1909,10,-0.01221697846,-0.01560349976
1909,11,-0.01108260567,-0.01782696908
1909,12,0.005632294789,-0.01045301977
1910,1,-0.008488916994,0.006002546477
1910,2,-0.03219473874,0.002892077602
1910,3,0.008989227223,-0.02027620389
1910,4,-0.02965790502,-0.00647008674
1910,5,0.006027485167,0.01978650397
1910,6,-0.03508607605,0.01475795305
1910,7,-0.04649870352,0.00345013166
1910,8,0.03857046316,0.01426782091
1910,9,0.02094740501,0.01713575081
1910,10,0.08207566292,0.03327408802
1910,11,0.02366529501,0.02356852645
1910,12,-0.02385262575,0.0007250327939
1911,1,0.02862881665,0.002892337775
1911,2,0.05407091283,0.04501494401
1911,3,-0.01809355672,-0.007694438786
1911,4,0.03236408584,0.03164280757
1911,5,0.02564646379,-0.01169184875
1911,6,0.02403718652,0.006241893406
1911,7,-0.01097915593,-0.007869182005
1911,8,-0.07373345113,-0.03480997987
1911,9,-0.06020393688,-0.008503375266
1911,10,0.01009209028,0.002930450023
1911,11,0.05530922369,0.01119181617
1911,12,0.01917182013,0.01237908392
1912,1,-0.005336627566,-0.006442385909
1912,2,-0.01496227449,-0.005229028709
1912,3,0.01209811553,-0.01409216098
1912,4,0.00483439868,-0.02284977917
1912,5,0.0008508559876,0.002365701612
1912,6,0.01603876911,0.01062208871
1912,7,0.005014483125,0.002917533099
1912,8,0.01681800084,-0.01125343641
1912,9,-0.0008730190691,-0.004635619183
1912,10,0.001797387229,0.002411224809
1912,11,-0.007347094802,0.003495480783
1912,12,-0.02258355811,0.01163741254
1913,1,-0.01417225986,-0.006812051465
1913,2,-0.03151328634,0.004552478195
1913,3,-0.01475803298,0.00127116945
1913,4,0.00313368905,-0.0003644647119
1913,5,-0.01294351076,0.01994230238
1913,6,-0.05556523906,-0.009488308251
1913,7,0.007982403518,-0.03107652516
1913,8,0.03137767835,-0.001489045709
1913,9,0.003845051917,-0.01149536887
1913,10,-0.02736007165,-0.004336401718
1913,11,-0.03048949426,0.004984720707
1913,12,0.01326778179,0.02215389014
1914,1,0.04547772414,0.01191836452
1914,2,0.02771698274,0.01591374831
1914,3,-0.01469829915,-0.002057904546
1914,4,-0.009807248083,0.00536004873
1914,5,0.0002772977315,-0.008248742117
1914,6,-0.000691839712,-0.0003998282992
1914,7,-0.06065099187,-0.01258198454
1914,8,-0.1011695854,-0.01667753098
1914,9,0.004433219786,0.003044286141
1914,10,-0.04089854042,0.01294738679
1914,11,0.03285070737,-0.006816911246
1914,12,0.0833636161,0.006103281623
1915,1,0.02242810582,0.005292094822
1915,2,0.0012056472,0.01306053149
1915,3,0.04076882647,0.02119757069
1915,4,0.06900629575,-0.003664362543
1915,5,-0.02885343619,-0.009159968501
